Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,transformed_solubility,transformed_smiles
Glafenine,-5.052,1,372.80800000000016,3,3,6,91.67999999999999,-4.571000000000001,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,46.66919575113809,BAA{B}ABA{~B}araaaaarDasaadataa{Z}aaast
DDD,-6.007999999999999,1,320.04600000000005,0,2,3,0.0,-7.2,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,66.61608497723824,ZA{Z}A{araaa{Z}aar}asaaa{Z}aas
testosterone acetate,-4.449,1,330.4680000000001,0,4,1,43.370000000000005,-5.184,CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,51.32018209408194,AA{~B}BAtAAAuAsAAAr~AA{~B}AAAr{A}AsAAAtuA 
1-Chloronapthalene,-4.063,1,162.61899999999997,0,2,0,0.0,-3.93,Clc1cccc2ccccc12,41.80576631259484,Zaraaaasaaaaars
RTI 19,-4.007,1,252.31699999999995,0,3,1,23.55,-4.749,CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,48.019726858877085,AADsaraaaaarD{A}A{~B}ataaaaast 
2-Hexanol,-1.324,1,102.17699999999998,1,0,3,20.23,-0.89,CCCCC(C)O,18.74051593323217,AAAAA{A}B
Propylcyclopentane,-3.16,1,112.21600000000001,0,1,2,0.0,-4.74,CCCC1CCCC1,47.95144157814871,AAAArAAAAr
Etomidate,-3.359,1,244.294,0,2,4,44.12,-4.735,CCOC(=O)c1cncn1C(C)c2ccccc2,47.913505311077394,AABA{~B}aradadrA{A}asaaaaas
"3,4-Dichlorophenol",-3.352,1,163.00300000000001,1,1,0,20.23,-1.25,Oc1ccc(Cl)c(Cl)c1,21.471927162367223,Baraaa{Z}a{Z}ar
Cypermethrin,-6.775,1,416.30400000000014,0,3,6,59.32000000000001,-8.017000000000001,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,72.81487101669197,AAr{A}A{A~A{Z}Z}ArA{~B}BA{A^D}asaaaa{Bataaaaat}as
Benzoxazole,-2.214,2,119.12299999999998,0,2,0,26.03,-1.16,c2ccc1ocnc1c2,20.78907435508346,asaaarbadaras
1-Pentanol,-1.042,1,88.14999999999999,1,0,3,20.23,-0.6,CCCCCO,16.5402124430956,AAAAAB
"N,N-Diethylaniline",-3.16,1,149.237,0,1,3,3.24,-3.03,CCN(CC)c1ccccc1,34.977238239757206,AAD{AA}araaaaar
"1,3-Difluorobenzene",-2.636,1,114.094,0,1,0,0.0,-2.0,Fc1cccc(F)c1,27.16236722306525,Garaaaa{G}ar
3-chloropropionitrile,-0.522,1,89.525,0,0,1,23.79,-0.29,ClCCC#N ,14.188163884673749,ZAAA^D 
t-Pentylbenzene,-3.867,1,148.249,0,1,1,0.0,-4.15,CC(C)(C)Cc1ccccc1,43.47496206373293,AA{A}{A}Aaraaaaar
5-Ethyl-5-phenylbarbital,-2.272,1,232.239,2,2,2,75.27000000000001,-2.322,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,29.60546282245827,B~ArDA{~B}DA{~B}Ar{AA}araaaaar
o-Chloroiodobenzene,-4.3839999999999995,1,238.45499999999998,0,1,0,0.0,-3.54,Clc1ccccc1I,38.846737481031866,ZaraaaaarH
Benzotriazole,-2.21,2,119.127,1,2,0,41.57,-0.78,c2ccc1[nH]nnc1c2,17.90591805766313,asaaar{dH}ddaras
Carbofuran,-3.05,1,221.25599999999994,1,2,1,47.56,-2.8,CNC(=O)Oc1cccc2CC(C)(C)Oc12,33.23216995447648,ADA{~B}BaraaaasAA{A}{A}Bars
"2,6-Dimethylphenol",-2.589,1,122.16699999999999,1,1,0,20.23,-1.29,Cc1cccc(C)c1O,21.775417298937786,Aaraaaa{A}arB
3-Methyl-2-butanol,-0.9540000000000001,1,88.14999999999999,1,0,1,20.23,-0.18,CC(C)C(C)O,13.353566009104705,AA{A}A{A}B
benzhydrol,-3.033,1,184.238,1,2,2,20.23,-2.55,c1ccccc1C(O)c2ccccc2,31.335356600910472,araaaaarA{B}asaaaaas
Methyl decanoate,-3.3160000000000003,1,186.295,0,0,8,26.3,-4.69,CCCCCCCCCC(=O)OC,47.57207890743551,AAAAAAAAAA{~B}BA
Dicapthon,-4.188,1,297.656,0,1,5,70.83000000000001,-4.31,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,44.688922610015176,ABK{~E}{BA}Baraaa{aarZ}D{~B}~B
1-Bromo-2-methylpropane,-2.2880000000000003,1,137.01999999999998,0,0,1,0.0,-2.43,CC(C)CBr,30.424886191198787,AA{A}AX
Iodoethane,-2.066,1,155.966,0,0,0,0.0,-1.6,CCI,24.127465857359635,AAH
Pirimicarb,-2.34,1,238.29099999999997,0,1,2,58.56000000000001,-1.95,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,26.78300455235205,AD{A}A{~B}Barda{da{A}arA}D{A}A
1-Bromohexane,-3.012,1,165.074,0,0,4,0.0,-3.81,CCCCCCBr,40.895295902883156,AAAAAAX
2-Methylpentane,-2.6,1,86.178,0,0,2,0.0,-3.74,CCCC(C)C,40.36418816388468,AAAA{A}A
Tetrafluthrin,-6.3389999999999995,1,418.7360000000001,0,2,4,26.3,-7.321000000000001,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,67.5341426403642,Aara{G}a{G}a{ABA{~B}AsA{A~A{Z}A{G}{G}G}As{A}A}a{G}arG
Metolachlor,-3.431,1,283.7989999999999,0,1,6,29.54,-2.73,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,32.701062215478004,AAaraaaa{A}arD{A{A}ABA}A{~B}AZ 
nifuroxime,-1.8430000000000002,1,156.09699999999998,1,1,2,88.87,-2.19,ON=Cc1ccc(o1)N(=O)=O ,28.603945371775417,BD~Aaraaa{br}D{~B}~B 
Fluvalinate,-8.057,1,502.9200000000002,1,3,8,71.35,-8.003,CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,72.70864946889226,AA{A}A{Daraaa{aarZ}A{G}{G}G}A{~B}BA{A^D}asaaaa{Bataaaaat}as
Amitrole,-0.674,1,84.082,2,1,0,67.59,0.522,Nc1nc[nH]n1,8.027314112291352,Darda{dH}dr
Tribromomethane,-2.904,1,252.731,0,0,0,0.0,-1.91,BrC(Br)Br,26.479514415781487,XA{X}X
Trichlorfon,-1.8659999999999999,1,257.437,1,0,3,55.760000000000005,-0.22,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,13.657056145675266,ABK{~B}{BA}A{B}A{Z}{Z}Z
Phosalone,-5.024,1,367.8160000000001,0,2,7,53.6,-5.233,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,51.69195751138088,AABK{~E}{BAA}EAdra{~B}basaa{Z}aaars
Phenylmethanol,-1.699,1,108.13999999999997,1,1,1,20.23,-0.4,OCc1ccccc1,15.022761760242792,BAaraaaaar
Coumatetralyl,-5.194,1,292.33400000000006,1,4,1,50.44,-2.84,O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,33.53566009104704,B~asa{AtAAAauaaaaaut}a{B}araaaaarbs 
4-Bromophenol,-3.1319999999999997,1,173.00900000000001,1,1,0,20.23,-1.09,Oc1ccc(Br)cc1,20.25796661608498,Baraaa{X}aar
2-Bromopropane,-1.949,1,122.993,0,0,0,0.0,-1.59,CC(C)Br,24.051593323216995,AA{A}X
"2,2,4-Trimethylpentane",-3.2760000000000002,1,114.23199999999999,0,0,1,0.0,-4.74,CC(C)CC(C)(C)C,47.95144157814871,AA{A}AA{A}{A}A
"1,3,5-Trinitrobenzene",-2.324,1,213.10499999999996,0,1,3,129.42000000000002,-2.89,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,33.91502276176025,B~D{~B}araa{aa{ar}D{~B}~B}D{~B}~B
Nimetazepam,-3.557,1,295.29800000000006,0,3,2,75.81,-3.7960000000000003,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,40.789074355083464,ADsA{~B}AD~A{araaaaar}ataa{aaast}D{~B}~B
Propane,-1.5530000000000002,1,44.096999999999994,0,0,0,0.0,-1.94,CCC,26.70713201820941,AAA
Minoxidil,-1.8090000000000002,1,209.25299999999996,2,2,1,95.10999999999999,-1.989,Nc1cc(nc(N)n1=O)N2CCCCC2 ,27.078907435508345,Daraa{da{D}dr~B}DsAAAAAs 
1-aminoacridine,-3.542,1,194.23700000000002,1,3,0,38.91,-4.22,Nc2cccc3nc1ccccc1cc23 ,44.00606980273141,Dasaaaatdaraaaaaraast 
Benzo(k)fluoranthene,-6.007000000000001,2,252.31599999999997,0,5,0,0.0,-8.49,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,76.40364188163885,araaasaatauaaaavaaaa{ataasar}auv
Dicofol,-6.268,1,370.49,1,2,2,20.23,-5.666,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,54.97723823975721,BA{araaa{Z}aar}{asaaa{Z}aas}A{Z}{Z}Z
Acenapthene,-3.792,2,154.21199999999996,0,3,0,0.0,-4.63,C1Cc2cccc3cccc1c23,47.116843702579665,ArAasaaaataaaarast
Dialifos,-5.026,1,393.85400000000016,0,2,8,55.84,-6.34,CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,60.09104704097117,AABK{~E}{BAA}EA{AZ}DsA{~B}araaaaarAs~B
"1,4-Dibromobenzene",-4.298,1,235.90599999999998,0,1,0,0.0,-4.07,Brc1ccc(Br)cc1,42.867981790591806,Xaraaa{X}aar
Methazole,-3.6010000000000004,1,261.064,0,2,1,57.14,-2.82,Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,33.38391502276176,Adsa{~B}bd{araaa{Z}a{Z}ar}as~B
p-Phenylphenol,-3.701,1,170.211,1,2,1,20.23,-3.48,Oc1ccc(cc1)c2ccccc2,38.39150227617603,Baraaa{aar}asaaaaas
pyracarbolid,-2.83,1,217.26800000000003,1,2,2,38.33,-2.56,CC1=C(CCCO1)C(=O)Nc2ccccc2 ,31.411229135053116,AAr~A{AAABr}A{~B}Dasaaaaas 
Ethyl vinyl ether,-0.857,1,72.10700000000001,0,0,2,9.23,-0.85,CCOC=C,18.43702579666161,AABA~A
1-Butyne,-1.092,1,54.09199999999999,0,0,0,0.0,-1.24,CCC#C,21.396054628224583,AAA^A
4-methoxypteridine,-1.589,1,162.15200000000002,0,2,1,60.790000000000006,-1.11,COc1ncnc2nccnc12 ,20.40971168437026,ABardadasdaadars 
3-Methyl-3-heptanol,-2.017,1,130.23099999999997,1,0,4,20.23,-1.6,CCCCC(C)(O)CC,24.127465857359635,AAAAA{A}{B}AA
"1,4-Dichlorobenzene",-3.5580000000000003,1,147.00400000000002,0,1,0,0.0,-3.27,Clc1ccc(Cl)cc1,36.798179059180576,Zaraaa{Z}aar
3-Ethanoyloxymethylphenytoin,-2.7230000000000003,1,324.33600000000007,1,3,4,75.71,-4.47,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,45.90288315629742,B~ArD{ABA{~B}A}A{~B}A{Dr}{asaaaaas}ataaaaat
"Sparsomycin (3,8mg/ml)",-1.57,1,361.4450000000001,4,1,8,132.11999999999998,-1.9809999999999999,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,27.018209408194235,AEAE{~B}AA{AB}DA{~B}A~Aara{A}{dH}a{~B}{dH}ar~B
3-methylindole,-2.9810000000000003,1,131.17799999999997,1,2,0,15.79,-2.42,Cc1c[nH]c2ccccc12 ,30.349013657056148,Aara{dH}asaaaaars 
2-methoxypteridine,-1.589,1,162.152,0,2,1,60.790000000000006,-1.11,COc2ncc1nccnc1n2,20.40971168437026,ABasdaardaadards
Dioxacarb,-1.614,1,223.22799999999995,1,2,2,56.790000000000006,-1.57,CNC(=O)Oc1ccccc1C2OCCO2,23.89984825493172,ADA{~B}BaraaaaarAsBAABs
isocarbamid,-1.508,1,185.22699999999998,2,1,2,61.440000000000005,-2.15,C1N(C(=O)NCC(C)C)C(=O)NC1,28.300455235204858,ArD{A{~B}DAA{A}A}A{~B}DAr
Acetonitrile,0.152,1,41.053,0,0,0,23.79,0.26,CC#N,10.015174506828528,AA^D
Fenoxycarb,-4.662,1,301.34200000000004,1,2,7,56.790000000000006,-4.7,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,47.64795144157815,AABA{~B}DAABasaaa{Baraaaaar}aas
acetyl sulfisoxazole,-2.024,1,293.34800000000007,1,2,3,89.43,-3.59,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,39.22610015174507,AA{~B}D{E{~B}araaa{D}aar}asbda{A}asA 
"1,1,1,2-Tetrachloroethane",-2.7939999999999996,1,167.85,0,0,0,0.0,-2.18,ClCC(Cl)(Cl)Cl,28.528072837632777,ZAA{Z}{Z}Z
1-Butanol,-0.688,1,74.12299999999999,1,0,2,20.23,0.0,CCCCO,11.987860394537178,AAAAB
Siduron,-3.779,1,232.32700000000003,2,2,2,41.13,-4.11,CC1CCCCC1NC(=O)Nc2ccccc2,43.171471927162365,AArAAAAArDA{~B}Dasaaaaas
"1,3,5-Trichlorobenzene",-4.159,1,181.449,0,1,0,0.0,-4.48,Clc1cc(Cl)cc(Cl)c1,45.97875569044006,Zaraa{Z}aa{Z}ar
Furfural,-1.391,1,96.08499999999998,0,1,1,30.21,-0.1,O=Cc1ccco1,12.746585735963583,B~Aaraaabr
3-Methylbutan-1-ol,-1.0270000000000001,1,88.14999999999999,1,0,2,20.23,-0.51,CC(C)CCO,15.857359635811836,AA{A}AAB
piperonal,-2.033,1,150.13299999999998,0,2,1,35.53,-1.63,O=Cc2ccc1OCOc1c2 ,24.355083459787558,B~AasaaarBABaras 
2-Methylpropene,-1.5730000000000002,1,56.108000000000004,0,0,0,0.0,-2.33,CC(=C)C,29.666160849772382,AA{~A}A
Benzaldehyde,-1.999,1,106.12399999999997,0,1,1,17.07,-1.19,O=Cc1ccccc1,21.01669195751138,B~Aaraaaaar
"2,3-Dimethyl-1,3-Butadiene",-2.052,1,82.146,0,0,1,0.0,-2.4,CC(=C)C(=C)C,30.197268588770864,AA{~A}A{~A}A
Benfuracarb,-5.132999999999999,1,410.53600000000023,0,2,8,68.31,-4.71,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,47.72382397572079,AABA{~B}AAD{ED{A}A{~B}BaraaaasAA{A}{A}Basr}A{A}A
RTI 10,-2.7710000000000004,1,226.235,0,3,0,42.43,-3.6719999999999997,O2c1ccccc1N(C)C(=O)c3cccnc23 ,39.84825493171471,BsaraaaaarD{A}A{~B}ataaadast 
Fluorene ,-4.125,2,166.22299999999998,0,3,0,0.0,-5.0,C1c2ccccc2c3ccccc13,49.92412746585736,Arasaaaaasataaaaart
Methylcyclohexane ,-2.891,1,98.18900000000001,0,1,0,0.0,-3.85,CC1CCCCC1,41.198786039453715,AArAAAAAr
sulfaguanidine,-0.706,1,214.25,4,1,2,122.05999999999999,-1.99,NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,27.08649468892261,DA{~D}DE{~B}{~B}araaa{D}aar 
Methylparaben,-2.441,1,152.149,1,1,1,46.53,-1.827,COC(=O)c1ccc(O)cc1,25.84977238239757,ABA{~B}araaa{B}aar
2-Methyltetrahydrofurane,-1.034,1,86.134,0,1,0,9.23,0.11,CC1CCCO1,11.153262518968134,AArAAABr
Santonin,-2.43,1,246.30599999999995,0,3,0,43.370000000000005,-3.09,CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,35.43247344461305,AAtAsAAAr{A}A~AA{~B}A{~ArAsBAt~B}A
Salicin,-0.975,1,286.28,5,2,4,119.61000000000001,-0.85,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,18.43702579666161,BAAsBA{BaraaaaarAB}A{B}A{B}AsB
1-Iodopropane,-2.4859999999999998,1,169.993,0,0,1,0.0,-2.29,CCCI,29.362670713201823,AAAH
Ametryn,-3.43,1,227.337,2,1,5,62.730000000000004,-3.04,CCNc1nc(NC(C)C)nc(SC)n1,35.053110773899846,AADarda{DA{A}A}da{EA}dr
1-Propanol,-0.33399999999999996,1,60.096,1,0,1,20.23,0.62,CCCO,7.283763277693476,AAAB
Hydroxyprogesterone-17a,-3.8760000000000003,1,330.4680000000001,1,4,1,54.37,-3.8169999999999997,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,40.94840667678301,AA{~B}Ar{B}AAAsAtAAAu~AA{~B}AAAu{A}AtAAAsrA
2-Pentanol,-0.97,1,88.14999999999999,1,0,2,20.23,-0.29,CCCC(C)O,14.188163884673749,AAAA{A}B
benzoin,-3.148,1,212.248,1,2,3,37.3,-2.85,OC(C(=O)c1ccccc1)c2ccccc2,33.61153262518968,BA{A{~B}araaaaar}asaaaaas
"2,4-Dimethylphenol",-2.6210000000000004,1,122.16699999999999,1,1,0,20.23,-1.19,Cc1ccc(O)c(C)c1,21.01669195751138,Aaraaa{B}a{A}ar
m-Chloronitrobenzene ,-2.9010000000000002,1,157.55599999999998,0,1,1,43.14,-2.77,Clc1cccc(c1)N(=O)=O,33.004552352048556,Zaraaaa{ar}D{~B}~B
ampyrone,-1.192,1,203.245,1,2,1,52.95,-0.624,Cc2c(N)c(=O)n(c1ccccc1)n2C,16.722306525037936,Aasa{D}a{~B}d{araaaaar}dsA
"2,2',4,5'-PCB",-6.23,1,291.99199999999996,0,2,1,0.0,-6.57,Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,61.8361153262519,Zaraaa{a{Z}ar}asaa{Z}aaasZ 
"Hexachloro-1,3-butadiene",-4.546,1,260.762,0,0,1,0.0,-4.92,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,49.317147192716234,ZA{~A{Z}A{~A{Z}Z}Z}Z
Terbutryn,-3.75,1,241.364,2,1,4,62.730000000000004,-4.0,CCNc1nc(NC(C)(C)C)nc(SC)n1,42.33687405159333,AADarda{DA{A}{A}A}da{EA}dr
3-Methyl-2-pentanol,-1.308,1,102.17699999999999,1,0,3,20.23,-0.71,CCC(C)CCO,17.374810318664643,AAA{A}AAB
2-methylpteridine,-1.24,1,146.153,0,2,0,51.56,-0.12,Cc2ncc1nccnc1n2,12.898330804248864,Aasdaardaadards
Danazol,-4.5569999999999995,1,337.4630000000001,1,5,0,46.260000000000005,-5.507000000000001,CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,53.77086494688923,AAstAaradbarA~AsAAAuAtAAAv{A}AuAAAv{B}A^A
1-Iodobutane,-2.841,1,184.01999999999998,0,0,2,0.0,-2.96,CCCCI,34.44613050075873,AAAAH
2-Bromonapthalene,-4.434,1,207.07,0,2,0,0.0,-4.4,Brc1ccc2ccccc2c1,45.37177541729894,Xaraaasaaaaasar
"Digoxin (L1=41,8mg/mL, L2=68,2mg/mL, Z=40,1mg/mL)",-5.312,1,780.9490000000001,6,8,7,203.05999999999997,-4.081,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,42.95144157814871,AArBA{AA{B}ArB}BAsA{B}AA{BAsA}BAyA{B}AA{BAxAAAt{A}A{AAAuAtAA{B}Av{A}A{AAAuvB}Aw~AA{~B}BAw}Ax}BAyA 
Benzyltrifluoride,-3.0989999999999998,1,146.111,0,1,0,0.0,-2.51,FC(F)(F)c1ccccc1,31.03186646433991,GA{G}{G}araaaaar
Dihexyl phthalate,-5.757999999999999,1,334.45600000000024,0,1,12,52.60000000000001,-6.144,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,58.60394537177542,AAAAAABA{~B}araaaaarA{~B}BAAAAAA
Dibenzothiophene,-4.5969999999999995,2,184.263,0,3,0,0.0,-4.38,c1ccc2c(c1)sc3ccccc23,45.220030349013655,araaasa{ar}sataaaaast
"2,3',4,4'-PCB",-6.709,1,326.437,0,2,1,0.0,-7.8,Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,71.16843702579665,Zaraaa{a{Z}ar}asaaa{Z}a{Z}asZ 
"2,2',3,3',4,4'-PCB",-7.192,1,360.88200000000006,0,2,1,0.0,-8.01,Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,72.7617602427921,Zaraaa{a{Z}arZ}asaaa{Z}a{Z}asZ 
Warfarin,-3.9130000000000003,1,308.3330000000001,1,3,4,67.50999999999999,-3.8930000000000002,CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,41.525037936267076,AA{~B}AA{araaaaar}ata{B}asaaaaasbat~B 
hydrobenzoin,-2.645,1,214.264,2,2,3,40.46,-1.93,c1ccccc1C(O)C(O)c2ccccc2,26.631259484066767,araaaaarA{B}A{B}asaaaaas
Dimethyl phthalate,-2.347,1,194.18599999999995,0,1,2,52.60000000000001,-1.66,COC(=O)c1ccccc1C(=O)OC,24.582701062215477,ABA{~B}araaaaarA{~B}BA
Ethyl octanoate,-2.9619999999999997,1,172.26799999999997,0,0,7,26.3,-3.39,CCCCCCCC(=O)OCC,37.70864946889227,AAAAAAAA{~B}BAA
Diethyldisulfide,-2.364,1,122.258,0,0,3,0.0,-2.42,CCSSCC,30.349013657056148,AAEEAA
"1,2-Diethoxyethane ",-0.833,1,118.176,0,0,5,18.46,-0.77,CCOCCOCC,17.830045523520486,AABAABAA
"1,2,4,5-Tetrachlorobenzene",-4.621,1,215.894,0,1,0,0.0,-5.56,Clc1cc(Cl)c(Cl)cc1Cl,54.17298937784522,Zaraa{Z}a{Z}aarZ
p-benzidine,-2.613,1,184.242,2,2,1,52.04,-2.7,Nc1ccc(cc1)c2ccc(N)cc2,32.47344461305008,Daraaa{aar}asaaa{D}aas
1-Heptene,-2.718,1,98.189,0,0,4,0.0,-3.73,CCCCCC=C,40.28831562974204,AAAAAA~A
Ethirimol,-2.7319999999999998,1,209.29299999999998,2,1,5,57.78,-3.028,CCCCc1c(C)nc(NCC)[nH]c1=O,34.962063732928684,AAAAara{A}da{DAA}{dH}ar~B
Pentobarbital,-2.312,1,226.27599999999995,2,1,4,75.27000000000001,-2.39,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,30.121396054628224,B~ArDA{~B}DA{~B}Ar{AA}A{A}AAA
o-Chloroaniline,-2.392,1,127.574,1,1,0,26.02,-1.52,Nc1ccccc1Cl,23.520485584218513,DaraaaaarZ
3-Chloroanisole,-3.057,1,142.58499999999998,0,1,1,9.23,-2.78,COc1cccc(Cl)c1,33.080424886191196,ABaraaaa{Z}ar
Pebulate,-3.1310000000000002,1,203.35099999999997,0,0,6,20.310000000000002,-3.53,CCCCN(CC)C(=O)SCCC,38.770864946889226,AAAAD{AA}A{~B}EAAA
Butyl acetate,-1.111,1,102.13299999999998,0,0,4,26.3,-1.37,CCCCOC=O,22.382397572078908,AAAABA~B
Prednisolone,-2.9739999999999998,1,360.4500000000002,3,4,2,94.83,-3.18,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,36.11532625189682,AArsAA{B}AtA{AAAu~AA{~B}A~AAtuA}AsAAAr{B}A{~B}AB
Bromodichloromethane,-2.176,1,163.82899999999998,0,0,0,0.0,-1.54,BrC(Cl)Cl,23.672230652503796,XA{Z}Z
adrenosterone,-2.99,1,300.3980000000001,0,4,0,51.21,-3.48,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ,38.39150227617603,AAtuAA{~B}ArA{AAAs~AA{~B}AAArsA}AtAAAu{~B} 
p-terphenyl,-5.7410000000000005,2,230.31,0,3,2,0.0,-7.11,c1ccc(cc1)c2ccc(cc2)c3ccccc3,65.9332321699545,araaa{aar}asaaa{aas}ataaaaat
p-Hydroxybenzaldehyde ,-2.003,1,122.12299999999998,1,1,1,37.3,-0.96,Oc1ccc(C=O)cc1,19.271623672230653,Baraaa{A~B}aar
Bromomethane,-1.109,1,94.939,0,0,0,0.0,-0.79,CBr,17.981790591805765,AX
Perfluidone,-4.945,1,379.38100000000003,1,2,4,80.31,-3.8,Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,40.819423368740516,Aaraa{aaarDE{~B}{~B}A{G}{G}G}E{~B}{~B}asaaaaas
Coumachlor,-4.553999999999999,1,342.7780000000001,1,3,4,67.50999999999999,-5.8389999999999995,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,56.289833080424884,AA{~B}AA{araaa{Z}aar}asa{B}ataaaaatbas~B
2-Ethylnaphthalene,-4.1,1,156.22799999999998,0,2,1,0.0,-4.29,CCc1ccc2ccccc2c1,44.537177541729896,AAaraaasaaaaasar
5-methylcytosine,-0.257,1,125.13099999999999,2,1,0,71.77000000000001,-1.4580000000000002,Nc1c(C)c[nH]c(=O)n1 ,23.050075872534144,Dara{A}a{dH}a{~B}dr 
"2,3,4,5,6-PCB",-6.785,1,326.437,0,2,1,0.0,-7.92,Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,72.07890743550834,Zasa{Z}a{Z}a{araaaaar}a{Z}asZ 
benodanil,-4.245,1,323.133,1,2,2,29.1,-4.21,c1c(NC(=O)c2ccccc2(I))cccc1,43.93019726858877,ara{DA{~B}asaaaaas{H}}aaaar
Riboflavin,-1.865,1,376.36900000000014,5,3,5,161.56,-3.685,Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,39.946889226100154,Aataasdara{~B}{dH}a{~B}dard{AA{B}A{B}A{B}AB}asaatA
o-Fluorobromobenzene,-3.467,1,175.0,0,1,0,0.0,-2.7,Fc1ccccc1Br,32.47344461305008,GaraaaaarX
"2,4-Dichlorophenol ",-3.22,1,163.003,1,1,0,20.23,-1.55,Oc1ccc(Cl)cc1Cl,23.748103186646436,Baraaa{Z}aarZ
Permethrin,-7.129,1,391.2940000000001,0,3,6,35.53,-6.291,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,59.719271623672235,AAr{A}A{A~A{Z}Z}ArA{~B}BAasaaaa{Bataaaaat}as
piroxicam,-3.4730000000000003,1,331.353,2,3,2,99.60000000000001,-4.16,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,43.55083459787557,ADsA{~A{B}araaaaarEs{~B}~B}A{~B}Dataaaadt 
3-Propanoyloxymethylphenytoin,-3.128,1,338.36300000000006,1,3,5,75.71,-4.907,O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,49.21851289833081,B~ArD{ABA{~B}AA}A{~B}A{Dr}{asaaaaas}ataaaaat
Cyclopentane ,-2.0380000000000003,2,70.135,0,1,0,0.0,-2.64,C1CCCC1,32.01820940819424,ArAAAAr
o-Toluidine,-1.922,1,107.156,1,1,0,26.02,-2.21,Cc1ccccc1N,28.7556904400607,AaraaaaarD
Estragole,-3.074,1,148.205,0,1,3,9.23,-2.92,c1(OC)ccc(CC=C)cc1,34.14264036418817,ar{BA}aaa{AA~A}aar
