smiles,pic50,transformed_solubility,transformed_smiles
COc1cccc(CNC(=O)CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3ccccc3C2=O)c1,6.31,51.16279069767443,ABaraaaa{ADA{~B}ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataaaaatAf~B}ar
COc1cccc(CNC(=O)CN2C[C@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3ccccc3C2=O)c1,4.59,87.52642706131078,ABaraaaa{ADA{~B}ADfA{A*}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataaaaatAf~B}ar
COc1cccc(CNC(=O)CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)c1,7.08,34.88372093023256,ABaraaaa{ADA{~B}ADfAataaa{Z}aat{A*H}{A{~B}Datadaauaaaaatu}Af}ar
COc1cccc(C[C@H]2CCCN2C(=O)Cc2cncc3ccccc23)c1,5.29,72.72727272727273,ABaraaaa{A{A*H}fAAADfA{~B}Aafadaataaaaaft}ar
COc1cccc([C@H](C)[C@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)c1,4.79,83.29809725158563,ABaraaaa{{A*H}{A}{A*H}fAAD{A{~B}Aatadaauaaaaatu}Af}ar
COc1cccc([C@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)c1,4.43,90.9090909090909,ABaraaaa{{A*H}fAAD{A{~B}Aatadaauaaaaatu}Af}ar
COc1cccc([C@H]2C[C@H](C)CN2C(=O)Cc2cncc3ccccc23)c1,5.02,78.4355179704017,ABaraaaa{{A*H}fA{A*H}{A}ADfA{~B}Aafadaataaaaaft}ar
COc1cccc([C@]2(F)CCN(C(=O)Cc3cncc4ccccc34)C2)c1,4.87,81.60676532769557,ABaraaaa{{A*}f{G}AAD{A{~B}Aatadaauaaaaatu}Af}ar
COc1ccccc1CNC(=O)CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1,6.96,37.42071881606766,ABaraaaaarADA{~B}ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar
COc1ccccc1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.41,91.33192389006342,ABaraaaaarA{A*H}rAAADrA{~B}Aaradaafaaaaarf
COc1ccccc1C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C1,4.88,81.39534883720931,ABaraaaaarA{A*H}rAAD{A{~B}Aafadaataaaaaft}Ar
COc1ccccc1OC[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.14,97.04016913319239,ABaraaaaarBA{A*H}rAAADrA{~B}Aaradaafaaaaarf
COc1ccccc1[C@@H]1C[C@H](C)CCN1C(=O)Cc1cncc2ccccc12,6.013333333333333,57.43481324876675,ABaraaaaar{A**H}rA{A*H}{A}AADrA{~B}Aaradaafaaaaarf
COc1ccccc1[C@H]1CC(C)(C)CCN1C(=O)Cc1cncc2ccccc12,6.46,47.99154334038056,ABaraaaaar{A*H}rAA{A}{A}AADrA{~B}Aaradaafaaaaarf
COc1ccccc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.98,79.28118393234672,ABaraaaaar{A*H}rAAAADrA{~B}Aaradaafaaaaarf
COc1ccccc1[C@H]1C[C@H](C)CCN1C(=O)Cc1cncc2ccccc12,5.68,64.48202959830867,ABaraaaaar{A*H}rA{A*H}{A}AADrA{~B}Aaradaafaaaaarf
CS(=O)(=O)CC[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.06,98.73150105708245,AE{~B}{~B}AA{A*H}rAAAADrA{~B}Aaradaafaaaaarf
CS(=O)(=O)C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)Cc1cncc2ccccc12,4.22,95.34883720930233,AE{~B}{~B}A{A**H}rA{A**H}fAAA{A**H}fDrA{~B}Aaradaafaaaaarf
C[C@@H](O)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.32,93.23467230443974,A{A**H}{B}ArAAD{A{~B}Aafadaataaaaaft}AAr
C[C@@H](O)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,5.8100000000000005,61.73361522198731,A{A**H}{B}ADrA{A*H}{A{~B}Dafadaataaaaaft}afaa{Z}aaafAr~B
C[C@@H]1CC(=O)[C@@H](C)CN1C(=O)Cc1cncc2ccccc12,4.14,97.04016913319239,A{A**H}rAA{~B}{A**H}{A}ADrA{~B}Aaradaafaaaaarf
C[C@@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@H](C)C1,5.68,64.48202959830867,A{A**H}rAAD{A{~B}Aafadaataaaaaft}{A*H}{A}Ar
C[C@@H]1CN(C(=O)Cc2cncc3ccccc23)CC[C@@H]1C,5.23,73.99577167019027,A{A**H}rAD{A{~B}Aafadaataaaaaft}AA{A**H}rA
C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)CCO1,7.64,23.044397463002127,A{A**H}rAD{AADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{Z}aaatAf~B}AABr
C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)C[C@@H](C)O1,7.52,25.581395348837226,A{A**H}rAD{AADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{Z}aaatAf~B}A{A**H}{A}Br
C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)C[C@H](C)O1,7.57,24.52431289640592,A{A**H}rAD{AADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{Z}aaatAf~B}A{A*H}{A}Br
C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)[C@H](C)CO1,7.85,18.604651162790713,A{A**H}rAD{AADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{Z}aaatAf~B}{A*H}{A}ABr
C[C@@H]1COC[C@@H](C)N1CCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,7.85,18.604651162790713,A{A**H}rABA{A**H}{A}DrAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{Z}aaafAr~B
C[C@@H]1COC[C@H](C)N1CCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,7.28,30.655391120507403,A{A**H}rABA{A*H}{A}DrAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{Z}aaafAr~B
C[C@@H]1[C@H]2CN(C(=O)Cc3cncc4ccccc34)CC[C@@H]12,5.58,66.59619450317125,A{A**H}r{A*H}fAD{A{~B}Aatadaauaaaaatu}AA{A**H}rf
C[C@@H]1[C@H]2CN(C(=O)Cc3cncc4ccccc34)C[C@@H]12,5.0,78.8583509513742,A{A**H}r{A*H}fAD{A{~B}Aatadaauaaaaatu}A{A**H}rf
C[C@H](C(=O)N1CCc2sccc2C1)c1cncc2ccccc12,4.09,98.09725158562368,A{A*H}{A{~B}DrAAaffaaafAr}aradaafaaaaarf
C[C@H](C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,5.94,58.98520084566596,A{A*H}{A{~B}Daradaafaaaaarf}araaaa{Z}ar
C[C@H](CO)C[C@H]1CN(C(=O)CCl)CCN1Cc1cccc(Cl)c1,6.32,50.95137420718816,A{A*H}{AB}A{A*H}rAD{A{~B}AZ}AADrAaraaaa{Z}ar
C[C@H](F)[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.07,98.52008456659618,A{A*H}{G}{A*H}rAAADrA{~B}Aaradaafaaaaarf
C[C@H](N(Cc1ccccc1)C(=O)Cc1cncc2ccccc12)C(F)(F)F,4.33,93.0232558139535,A{A*H}{D{Aaraaaaar}A{~B}Aaradaafaaaaarf}A{G}{G}G
C[C@H](NC(=O)COS(N)(=O)=O)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)c1,5.75,63.00211416490487,A{A*H}{DA{~B}ABE{D}{~B}~B}araa{Z}aa{Mafaaa{E{D}{~B}~B}aaf}ar
C[C@H](NC(=O)c1cncc2ccccc12)c1nc2ccccc2n1C,4.06,98.73150105708245,A{A*H}{DA{~B}aradaafaaaaarf}ardafaaaaafdrA
C[C@H](O)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.085,55.91966173361523,A{A*H}{B}ADrA{A*H}{A{~B}Dafadaataaaaaft}afaa{Z}aaafAr~B
C[C@H](O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.08,98.30866807610994,A{A*H}{B}{A*H}rAAAD{A{~B}Aafadaataaaaaft}Ar
C[C@H](OC(C)(C)C)[C@@H](NC(=O)OCc1cccc(OCCCCCCOc2cccc3c2C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)c1)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,5.41,70.19027484143763,A{A*H}{BA{A}{A}A}{A**H}{DA{~B}BAaraaaa{BAAAAAABafaaaatafA{~B}D{{A*H}fAAA{~B}DAf~B}At~B}ar}A{~B}D{A*H}{AArAAAAAr}A{~B}D{A*H}{A~B}A{A**H}rAADAr~B
C[C@H](c1ccccc1)N(C(=O)Cc1cncc2ccccc12)C1CCN(C)CC1,4.7,85.20084566596194,A{A*H}{araaaaar}D{A{~B}Aaradaafaaaaarf}ArAAD{A}AAr
C[C@H](c1ccccc1)N(Cc1ccccc1)C(=O)Cc1cncc2ccccc12,5.15,75.68710359408033,A{A*H}{araaaaar}D{Aaraaaaar}A{~B}Aaradaafaaaaarf
C[C@H](c1ccccc1)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.77,83.72093023255816,A{A*H}{araaaaar}{A*H}rAAAD{A{~B}Aafadaataaaaaft}Ar
C[C@H]1CC(F)(F)CCN1C(=O)Cc1cncc2ccccc12,5.366666666666667,71.10641296687807,A{A*H}rAA{G}{G}AADrA{~B}Aaradaafaaaaarf
C[C@H]1CCCCCN1C(=O)Cc1cncc2ccccc12,4.9,80.97251585623678,A{A*H}rAAAAADrA{~B}Aaradaafaaaaarf
C[C@H]1CCCCN(C(=O)Cc2cncc3ccccc23)C1,4.87,81.60676532769557,A{A*H}rAAAAD{A{~B}Aafadaataaaaaft}Ar
C[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.37,92.17758985200847,A{A*H}rAAAADrA{~B}Aaradaafaaaaarf
C[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.63,86.68076109936575,A{A*H}rAAAD{A{~B}Aafadaataaaaaft}Ar
C[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)CC1,5.68,64.48202959830867,A{A*H}rAAAD{A{~B}Aafadaataaaaaft}AAr
C[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)[C@H]1C,4.609999999999999,87.10359408033828,A{A*H}rAAAD{A{~B}Aafadaataaaaaft}{A*H}rA
C[C@H]1CCC[C@@H](CNC(=O)C(F)(F)F)N1C(=O)Cc1cncc2ccccc12,4.42,91.12050739957716,A{A*H}rAAA{A**H}{ADA{~B}A{G}{G}G}DrA{~B}Aaradaafaaaaarf
C[C@H]1CCC[C@H](CCN(C)C)N1C(=O)Cc1cncc2ccccc12,4.24,94.9260042283298,A{A*H}rAAA{A*H}{AAD{A}A}DrA{~B}Aaradaafaaaaarf
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C1,4.44,90.69767441860465,A{A*H}rAAD{A{~B}Aafadaataaaaaft}Ar
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)CC1(F)F,5.4,70.40169133192389,A{A*H}rAAD{A{~B}Aafadaataaaaaft}AAr{G}G
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)CCO1,4.35,92.60042283298098,A{A*H}rAAD{A{~B}Aafadaataaaaaft}AABr
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@@H]1C,5.57,66.8076109936575,A{A*H}rAAD{A{~B}Aafadaataaaaaft}A{A**H}rA
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@@H]1O,4.6,87.31501057082453,A{A*H}rAAD{A{~B}Aafadaataaaaaft}A{A**H}rB
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@H]1F,5.51,68.07610993657507,A{A*H}rAAD{A{~B}Aafadaataaaaaft}A{A*H}rG
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)Cc2ccsc21,5.9,59.83086680761099,A{A*H}rAAD{A{~B}Aafadaataaaaaft}Aafaafafr
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C(F)(F)F)C1,5.43,69.76744186046513,A{A*H}rAAD{A{~B}Aafadaataaaaaft}{A**H}{A{G}{G}G}Ar
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,5.49,68.49894291754757,A{A*H}rAAD{A{~B}Aafadaataaaaaft}{A**H}{A}Ar
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C2CCOCC2)C1,5.206666666666667,74.4890768146582,A{A*H}rAAD{A{~B}Aafadaataaaaaft}{A**H}{AfAABAAf}Ar
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@H]2C(=O)NC[C@@H]12,5.35,71.45877378435519,A{A*H}rAAD{A{~B}Aafadaataaaaaft}{A*H}fA{~B}DA{A**H}rf
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@H]2C(=O)NC[C@H]12,5.28,72.93868921775898,A{A*H}rAAD{A{~B}Aafadaataaaaaft}{A*H}fA{~B}DA{A*H}rf
C[C@H]1CCN2C(=O)N(c3cncc4ccccc34)C(=O)[C@@H]2C1,4.109999999999999,97.67441860465118,A{A*H}rAADfA{~B}D{atadaauaaaaatu}A{~B}{A**H}fAr
C[C@H]1CCN2C(=O)N(c3cncc4ccccc34)C(=O)[C@H]2C1,4.12,97.46300211416491,A{A*H}rAADfA{~B}D{atadaauaaaaatu}A{~B}{A*H}fAr
C[C@H]1CC[C@@H]2C(=O)N(c3cncc4ccccc34)C(=O)N2C1,4.43,90.9090909090909,A{A*H}rAA{A**H}fA{~B}D{atadaauaaaaatu}A{~B}DfAr
C[C@H]1CC[C@@]2(CN1S(C)(=O)=O)NC(=O)N(c1cncc3ccccc13)C2=O,4.12,97.46300211416491,A{A*H}rAA{A**}f{ADrE{A}{~B}~B}DA{~B}D{aradaataaaaart}Af~B
C[C@H]1CC[C@H](c2ccccc2)N(C(=O)Cc2cncc3ccccc23)C1,5.02,78.4355179704017,A{A*H}rAA{A*H}{afaaaaaf}D{A{~B}Aafadaataaaaaft}Ar
C[C@H]1CC[C@H]2C(=O)N(c3cncc4ccccc34)C(=O)N2C1,4.37,92.17758985200847,A{A*H}rAA{A*H}fA{~B}D{atadaauaaaaatu}A{~B}DfAr
C[C@H]1CC[C@H]2CCCN(C(=O)Cc3cncc4ccccc34)[C@H]2C1,4.92,80.54968287526428,A{A*H}rAA{A*H}fAAAD{A{~B}Aatadaauaaaaatu}{A*H}fAr
C[C@H]1CC[C@]2(CN1S(C)(=O)=O)NC(=O)N(c1cncc3ccccc13)C2=O,4.45,90.48625792811839,A{A*H}rAA{A*}f{ADrE{A}{~B}~B}DA{~B}D{aradaataaaaart}Af~B
C[C@H]1CC[C@]2(CO1)NC(=O)N(c1cncc3ccccc13)C2=O,4.19,95.98308668076109,A{A*H}rAA{A*}f{ABr}DA{~B}D{aradaataaaaart}Af~B
C[C@H]1CN(C(=O)Cc2cncc3ccccc23)CCC12COC2,4.03,99.36575052854121,A{A*H}rAD{A{~B}Aafadaataaaaaft}AAArfABAf
C[C@H]1CN(C(=O)Cc2cncc3ccccc23)CCO1,4.09,98.09725158562368,A{A*H}rAD{A{~B}Aafadaataaaaaft}AABr
C[C@H]1CN(C(=O)Cc2cncc3ccccc23)Cc2c[nH]nc21,4.09,98.09725158562368,A{A*H}rAD{A{~B}Aafadaataaaaaft}Aafa{dH}dafr
C[C@H]1CN(C(=O)Cc2cncc3ccccc23)Cc2ccsc21,5.653333333333333,65.04580690627202,A{A*H}rAD{A{~B}Aafadaataaaaaft}Aafaafafr
C[C@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)CCO1,7.57,24.52431289640592,A{A*H}rAD{AADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{Z}aaatAf~B}AABr
C[C@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)C[C@H](C)O1,7.61,23.67864693446089,A{A*H}rAD{AADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{Z}aaatAf~B}A{A*H}{A}Br
C[C@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)[C@@H](C)CO1,7.87,18.181818181818187,A{A*H}rAD{AADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{Z}aaatAf~B}{A**H}{A}ABr
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(C1CCNCC1)C(=O)c1ccc(Cl)cc12,7.62,23.467230443974636,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{ArAADAAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(C1CNC1)C(=O)c1ccc(Cl)cc12,7.27,30.86680761099367,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{ArADAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC#N)C(=O)c1ccc(F)cc12,6.17,54.12262156448204,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA^D}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC(C)(C)C)C(=O)c1ccc(Cl)cc12,6.19,53.69978858350951,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DA{A}{A}A}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC(C)(C)C)C(=O)c1ccc(F)cc12,6.53,46.51162790697675,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DA{A}{A}A}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC1CCC1)C(=O)c1ccc(Cl)cc12,7.09,34.672304439746306,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DArAAAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC1CCC1)C(=O)c1ccc(F)cc12,6.76,41.64904862579282,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DArAAAr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC1COC1)C(=O)c1ccc(Cl)cc12,6.77,41.437632135306565,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DArABAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC1COC1)C(=O)c1ccc(F)cc12,6.44,48.41437632135306,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DArABAr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCC1(F)CC1)C(=O)c1ccc(Cl)cc12,7.03,35.94080338266385,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DAAr{G}AAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCC1(F)CC1)C(=O)c1ccc(F)cc12,6.89,38.90063424947147,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DAAr{G}AAr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCC1CC1)C(=O)c1ccc(Cl)cc12,7.23,31.712473572938688,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DAArAAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCC1CC1)C(=O)c1ccc(F)cc12,7.3,30.23255813953489,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DAArAAr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccn(C)n1)C(=O)c1ccc(Cl)cc12,6.91,38.47780126849894,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DAaraad{A}dr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccn(C)n1)C(=O)c1ccccc12,5.59,66.38477801268499,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DAaraad{A}dr}A{~B}araaaaarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccnn1C)C(=O)c1ccc(Cl)cc12,7.42,27.6955602536998,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DAaraaddrA}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccnn1C)C(=O)c1ccccc12,5.82,61.52219873150105,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AA{~B}DAaraaddrA}A{~B}araaaaarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN(C)C)C(=O)c1ccc(Cl)cc12,7.38,28.54122621564483,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AAD{A}A}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CC(F)(F)C1)C(=O)c1ccc(Cl)cc12,7.95,16.490486257928122,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAA{G}{G}Ar}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCC1)C(=O)c1ccc(Cl)cc12,7.4,28.1183932346723,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAAAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCC3(COC3)C1)C(=O)c1ccc(Cl)cc12,7.57,24.52431289640592,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAAAt{ABAt}Ar}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCCC1=O)C(=O)c1ccc(Cl)cc12,7.01,36.363636363636374,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAAAAr~B}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCN(S(C)(=O)=O)CC1)C(=O)c1ccc(Cl)cc12,7.66,22.6215644820296,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAAD{E{A}{~B}~B}AAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOC(C)(C)C1)C(=O)c1ccc(Cl)cc12,7.43,27.48414376321354,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAABA{A}{A}Ar}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOC(F)(F)C1)C(=O)c1ccc(Cl)cc12,7.89,17.75898520084568,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAABA{G}{G}Ar}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOCC1)C(=O)c1ccc(Cl)cc12,7.6,23.89006342494716,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAABAAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOCC1)C(=O)c1ccc(F)cc12,7.54,25.1585623678647,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAABAAr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCS(=O)(=O)CC1)C(=O)c1ccc(Cl)cc12,7.72,21.353065539112063,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrAAE{~B}{~B}AAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@@H]3C[C@H]1CO3)C(=O)c1ccc(Cl)cc12,8.0,15.433403805496836,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrA{A**H}tA{A*H}rABt}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@H]3CC[C@H](C1)O3)C(=O)c1ccc(Cl)cc12,7.66,22.6215644820296,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrA{A*H}tAA{A*H}{Ar}Bt}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@H]3COC[C@H]3C1)C(=O)c1ccc(Cl)cc12,7.79,19.873150105708252,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrA{A*H}tABA{A*H}tAr}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@H]3C[C@@H]1CO3)C(=O)c1ccc(Cl)cc12,7.89,17.75898520084568,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AADrA{A*H}tA{A**H}rABt}A{~B}araaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1c[nH]cn1)C(=O)c1ccc(F)cc12,7.57,24.52431289640592,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aara{dH}adr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1c[nH]nn1)C(=O)c1ccc(F)cc12,7.31,30.02114164904864,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aara{dH}ddr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(O)ncn1)C(=O)c1ccc(F)cc12,6.47,47.7801268498943,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aaraa{B}dadr}A{~B}araaa{G}aarf
